id,health_and_social_index,employment_and_social_index,working_life_sub_index,social_status_sub_index,health_sub_index
4051653,.39140964,.057848804,.43445691,-.32652187,.9405005
4051654,-.16176249,.39623004,.76121449,-.021923369,-1.2844155
4051655,.17598797,-.28761634,.22177975,-.75841802,1.0389584
4051656,.39103451,.64753592,.69490665,.51327419,-.24128585
4061757,,,,,
5010101,-.21178123,.10170034,.074623734,.11513007,-.79329103
5010102,-.33683869,-.31586474,-.53868663,-.05065788,-.27318272
5010103,.37821719,.21975741,.51172274,-.10169654,.57929391
5010204,-1.9558531,-1.0426666,-1.2804589,-.6649617,-3.2789166
5010205,1.4602326,1.3877088,1.2989478,1.2902572,1.2227659
5010206,-1.1114372,-.97368777,-1.2576244,-.55909479,-1.0739543
5010207,-1.3788049,-1.8554343,-1.7087029,-1.7531904,-.045680828
5010208,-1.0760313,-1.0767269,-1.398191,-.61077988,-.76255935
5010209,.65317768,.50187588,.38929099,.54711545,.79499835
5010310,-1.0405668,-.92750442,-1.2656024,-.46494734,-.96777713
5010311,-1.4463537,-.97231317,-1.5579457,-.25620872,-1.9841075
5010312,-1.8411947,-1.5688882,-1.8799126,-1.0473391,-1.8806976
5010313,-.80130631,-.69454551,-1.1232907,-.17260131,-.7733373
5010314,-.58093691,-.76313215,-1.0137084,-.41015351,-.034757242
5010339,,,,,
5020415,1.3949385,1.4084848,1.3378599,1.2901093,.99788576
5020416,.81629407,.6911397,.6282056,.66133177,.85733563
5020417,1.0580399,1.0279235,.79412448,1.1237884,.85238355
5020418,.55105352,.35351032,.11887859,.5407055,.82354534
5020419,-.92996526,-.76546085,-1.2831056,-.14510113,-.97899199
5020420,,,,,
5020521,1.3235457,1.241917,1.006054,1.3111306,1.1519811
5020522,-1.1693801,-1.5889202,-2.0252774,-.93935037,.032968991
5020523,-1.904845,-2.2745092,-2.5967569,-1.6470518,-.61516374
5020524,.85843402,.79369748,.92531264,.55557835,.7507214
5020625,-.37231207,-.38690189,-.77817178,.056285236,-.214341
5020626,-.65426117,-.68384296,-1.0062479,-.26967511,-.39494428
5020627,-1.4842924,-1.2619315,-.75903767,-1.5954905,-1.5762937
5020628,.045200083,-.033830967,-.26602423,.20290197,.21124192
5020629,1.2863859,1.1806178,1.2373357,.96547633,1.1530007
5030730,.33326945,.40839788,.30124399,.46075001,.098073564
5030731,-.61101556,-.79444689,-1.2807609,-.20152837,-.037233256
5030832,-.26680931,-.23266858,-.48763302,.053516984,-.24652916
5030833,.52505225,1.3249283,1.1132791,1.3587891,-1.2344582
5040934,.71147394,1.3832829,1.3904873,1.1904598,-.85227841
5040935,,,,,
5040936,1.6336483,1.423622,1.3739984,1.2822138,1.6276668
5040937,1.7568562,1.3293455,1.4208442,1.0594656,2.1518533
5040938,1.3607212,1.49131,1.3857694,1.3967361,.73630226
6010101,.99769193,1.144978,1.1554327,.98088217,.42825714
6010102,.6966663,.57912159,.61195588,.46857661,.74737149
6010103,.78188407,.6763463,.6317113,.63022429,.79077458
6010204,.35955608,.25129947,.15194185,.31693596,.49132267
6010205,.72235817,.39498413,.32227585,.41469064,1.2023753
6010206,.49698901,.40633535,.51581115,.24233462,.54084289
6010207,.46867386,.2265702,.23861155,.18412605,.83650798
6010208,.32908306,.11758331,.2238875,-.0044990447,.66508049
6010209,.42643419,.32822356,.32987651,.28252724,.51244158
6010210,.46535304,.081013493,.16184826,-.010692239,1.1196473
6020301,.29435882,.2811361,.3953388,.12920852,.23410861
6020302,.81523901,.80745959,.70335191,.80321658,.619784
6020303,-.084008589,-.022441417,-.22789234,.18602085,-.17239442
6020304,-.055825192,.19989078,.068694837,.30426395,-.55370039
6020305,-.78356153,-.38126922,-.31017476,-.40120226,-1.4000598
6020306,.74545825,.88535047,.86510891,.78678942,.26105347
6020407,-.70386422,-.5638544,-1.0286826,-.023364237,-.76736575
6020408,.14106897,.31039846,.21644598,.36269948,-.23589687
6020409,.42147246,.73095649,.5336684,.8301596,-.30959466
6020410,1.0842327,1.023175,.99430948,.91474372,.91996413
6020411,.97629648,.86975861,.74536377,.87744308,.94079179
6030501,1.3476524,1.0094718,1.0967407,.78674477,1.6703417
6030502,.38980094,.22483619,.113763,.30573925,.63012505
6030503,.69466323,.77298075,.82222289,.62001455,.34465531
6030504,1.2366987,1.1124655,1.2164282,.85922432,1.1509616
6030605,.78952116,.84597164,.70360208,.87482274,.47253409
6030606,.35100806,.15164207,.14275749,.14017825,.66464353
6030607,1.1131266,1.1840775,1.158866,1.050401,.67119771
6030608,1.174644,1.1762837,1.2096684,.98505688,.85354877
6030609,.94781399,.85257441,.79378974,.79695457,.89214545
6030610,1.259643,1.1473384,1.0553315,1.0853872,1.1575158
6040701,1.2719086,1.2694651,1.2358001,1.1327842,.93787885
6040702,.89553791,.82339561,1.2926848,.24361737,.76863611
6040703,1.282246,1.2633644,1.2851329,1.0720688,.97501904
6040804,1.5141971,1.3459086,1.4390315,1.0721823,1.4447333
6040805,1.4135389,1.1377476,1.182544,.94028026,1.5941678
6040806,1.2517362,1.1745752,1.2510303,.94050723,1.0677967
6040807,.93878835,.89724731,1.0940812,.58001447,.7574212
6040808,1.6534693,1.4561117,1.4001992,1.3166327,1.6167433
6040809,1.4258819,1.4160514,1.50346,1.1386268,1.0568731
6040810,1.4455111,1.5343759,1.5177282,1.3451301,.87714368
7010101,-.37765896,-.30402049,.42101169,-.98825705,-.47898307
7010102,-1.4472992,-1.8323439,-.50518018,-2.9136307,-.36799943
7010103,.49761432,.16147043,.47277451,-.17150091,1.0281805
7010104,-1.315892,-2.0356395,-.96096343,-2.8371589,.43000492
7020201,.58743906,.25419942,.45127717,.023011358,1.096198
7020202,-.065366894,-.35711482,-.1130674,-.55324203,.5305019
7020203,-.52572286,-.78156191,-.19993539,-1.2583129,.096034497
7020204,-.32984778,-.27138829,.05586791,-.56222767,-.384312
7030301,.85534793,.74825144,.96379989,.43229732,.82893425
7030302,.51166332,.58027875,.77876806,.30392349,.21983513
7030303,-.11426262,-.33028111,-.43483812,-.18140465,.36519164
7040401,.043066412,-.043030061,.13140747,-.21169351,.1947837
7040402,-.26273304,-.35807988,-.57177788,-.096332155,.017967267
7040403,-.037778988,-.10746429,-.30703777,.1065295,.12909655
7040404,.52056319,.038137004,-.0084644305,.079620942,1.369579
7040405,-.091889225,-.1978903,-.55391973,.18469347,.1749756
7040406,-1.4824085,-2.0510108,-1.9457227,-1.8810797,.069380946
7050501,-.28573126,-.37941602,-.65131563,-.056603689,.001946007
7050502,-.06969706,-.23730353,-.49957201,.056808021,.31028244
7050503,.19847032,.0058222036,-.13303587,.14389901,.5487079
7050504,-.34572366,-.15235284,-.29512405,.010862147,-.63759351
7050505,.73313892,.54261774,.35863623,.65378696,.93875271
7050506,1.3237972,1.3928157,1.3034626,1.2952709,.83388633
7060601,.081295505,-.11498598,-.1116421,-.10290022,.46015403
7060602,1.1000969,1.1392746,1.0558053,1.069868,.73076767
7060603,.037798677,.45475158,-.24988393,1.0983653,-.77319163
7060604,-.52847391,-.42435482,-.59381115,-.19795552,-.58705372
7070701,.57456863,.83350319,.73490518,.82025582,-.10146394
7070702,.6660096,.60111231,.62320644,.4983567,.61818188
7070703,-.59148896,-.51082045,-.59875709,-.35433832,-.59113187
7070704,-.58825141,-.87842578,-1.3802383,-.2587398,.19857055
7070705,1.2749604,1.0806479,.98668045,1.0296065,1.3363713
7070706,.97227609,1.0893935,.91697288,1.1156315,.48447722
7070707,1.0376859,1.3186949,1.2090359,1.2514023,.19303593
8010115,,,,,
8010116,-2.9172745,-2.6552317,-1.2092218,-3.7449436,-2.7736642
8010117,-1.4378264,-1.5933865,-1.2552073,-1.7177539,-.7584812
8010118,-1.6247233,-1.7679753,-1.7959821,-1.5027291,-.89393365
8010211,-1.5263157,-1.5500138,-1.1506846,-1.741351,-1.0969667
8010212,-2.0613766,-2.6947312,-1.6502225,-3.3776417,-.2896409
8010213,-1.5629439,-1.4064362,-1.2781409,-1.3460058,-1.4723011
8010214,-2.299715,-1.9690127,-1.7488852,-1.9249241,-2.3737154
8010301,-.92034638,-.79882503,-.53879654,-.95166153,-.94024968
8010302,-.928307,-.94457084,-.94837606,-.8140164,-.64560419
8010303,-1.6800613,-1.9753714,-1.1945437,-2.4911296,-.68216175
8010404,-1.4476504,-1.3536347,-1.0870404,-1.4385886,-1.2702876
8010405,-1.1137165,-.84502703,-.93668002,-.63998234,-1.356948
8010406,-2.1571214,-2.0118973,-1.8232844,-1.9305397,-1.8882713
8010407,,,,,
8010508,-1.6813443,-2.1253271,-2.2116461,-1.7538165,-.31687707
8010509,-1.8774105,-2.2145708,-2.3814251,-1.7505497,-.67269468
8010510,,,,,
8020619,-1.4708196,-1.5630943,-1.1305,-1.7859415,-.91869384
8020620,-1.064159,-1.0606334,-1.0702467,-.90869683,-.78498912
8020621,1.1237949,1.4006381,1.4846846,1.128644,.25056681
8020622,-.11123332,-.13942882,-.15888129,-.10126682,-.022377178
8020623,-.63763458,-.99447846,.12310302,-1.9786137,.18182105
8020624,-.16355883,-.38191205,-.08635626,-.62622017,.30503911
8020625,.57940525,.20737092,.2342474,.15266792,1.1818389
8020726,.70972121,.66512024,.66078293,.58020699,.61060822
8020727,.454218,.42002416,.44341484,.34027165,.40043843
8020728,-.14993735,-.13335541,-.3877908,.13897456,-.12520453
8030829,-.89446044,-1.031021,-1.1295968,-.79409546,-.36829072
8030830,-.2440121,-.50313967,-.59178871,-.34697583,.35718101
8030831,-.64519465,-.96903318,-.88503236,-.92300224,.18342318
8040932,.36485818,.087609805,-.39822897,.56169248,.86825919
8040933,.92155188,.62021232,.60480952,.55239058,1.2907835
8040934,.2774778,.49714005,.58142167,.34614861,-.25177249
8041035,1.183674,1.1907042,1.0923408,1.1292905,.85864645
8041036,1.3885533,1.1427797,1.1482567,.98395646,1.5174115
8041037,.66801673,.63443613,.57351482,.61022425,.56167054
8041038,1.1656662,1.1012399,1.1334748,.92123276,.98201013
8041039,-.19210917,.064169206,.17448124,-.054753516,-.67196643
8041040,.55468422,.70762616,.6707992,.64949882,.096034497
9010101,-.1054372,.13473833,-.18070827,.43210477,-.54496151
9010102,,,,,
9010201,.81218368,.84490108,.7058928,.87053454,.53734738
9010202,-.14726274,-.097784832,-.51155758,.32910937,-.17894858
9010301,.054384004,.27801043,-.013561634,.53227705,-.39596382
9010302,1.3773607,1.1568491,1.2885417,.86992246,1.4485201
9010401,.48089334,.50886506,.38920555,.5602414,.30329132
9010402,.43953723,.55581748,.51657289,.52047849,.086858682
9020501,-1.9513817,-.75030828,-1.3171035,-.082831338,-3.839952
9020502,-.45150959,-.31017786,-.35102245,-.22771139,-.61603767
9020601,-.46311596,.21927945,-.331018,.74015242,-1.6929575
9020602,1.1190913,.85747766,.60391086,.99598199,1.3713267
9020701,,,,,
9020702,.26666364,.41037092,.18346001,.58221531,-.082092777
9020801,.31115475,.25306597,.37851903,.093654752,.33722726
9020802,-1.0194846,-.41253614,-1.1150695,.34535423,-1.9348786
9030901,1.0759587,1.175333,1.1353806,1.0575708,.58701324
9030902,-.83912832,-.94391167,-1.4599502,-.30121231,-.36261046
9030903,.19061193,.41550723,.38531026,.38994849,-.31775093
9031001,1.003288,1.0175356,.89848793,1.0000432,.71343559
9031101,1.0307475,1.0677437,.93232465,1.0598851,.6882385
9031201,1.7249312,1.3995373,1.433566,1.1777087,1.9240602
9031202,1.4518251,1.3227037,1.3258417,1.1420759,1.3255934
9041301,.41616589,.47724068,.37706441,.51337743,.18691872
9041302,1.8447784,1.3445598,1.4689254,1.0397717,2.3623145
9041401,-.32717782,.011010763,.39971375,-.37916973,-.95816439
9041402,.82292587,1.0851387,.77541983,1.249246,.088752106
9041403,,,,,
9041501,-.18859552,-.17715831,-.26604512,-.064499147,-.15491669
9041601,1.2403926,1.302688,1.3089845,1.1215875,.77970535
9051701,.73879027,.81876397,.96172428,.56593603,.36679378
9051702,1.0538359,.95382345,1.0574954,.7221607,.96773666
9051801,1.3352591,1.2429166,1.2636797,1.05537,1.1639242
9051901,.14344238,.41032562,.16049379,.60509706,-.42218041
9052001,.64308923,.80806816,.69697696,.810727,.14147662
10010101,-1.0157866,-1.2129561,-2.0110118,-.2521373,-.28279546
10010102,-1.4232774,-1.2411584,-1.9865683,-.32920086,-1.3594241
10010203,,,,,
10010204,-.93155158,-.96448219,-1.6519455,-.14759777,-.56462395
10010205,-1.0880942,-.84524852,-1.6757096,.098634042,-1.2321279
10010206,-.60724473,-.61309659,-1.0337297,-.11019383,-.40193537
10010207,-.52533209,-.68663353,-1.2516857,-.029443948,-.014075252
10010308,1.2755567,.88428628,.63317072,1.016742,1.750448
10010309,-.25047559,-.32966492,-.66256475,.047471698,.0025285983
10010310,.0038215518,.022009995,-.39042619,.43149272,-.0046081445
10010311,.21788995,.39352867,.69004601,.044204876,-.2207495
10020412,-2.0037565,-1.8765551,-2.5016098,-.99969095,-1.6805775
10020413,-.90083551,-.73247248,-1.2678967,-.098759957,-.96428156
10020414,-1.3169222,-1.0900983,-1.1989363,-.83498299,-1.4188484
10020415,-1.8466077,-1.4852775,-2.486248,-.28500187,-2.0167327
10020416,-1.6514034,-1.6800691,-2.5662634,-.56843108,-1.0856062
10020517,.30024412,.26422462,-.016821101,.5098148,.31348667
10020518,-.49814776,-.15184075,-1.0041844,.72087795,-1.0103062
10020519,-1.7066406,-1.8249844,-2.8096709,-.5954085,-.93573463
10020620,-.52437359,-.60290182,-.95191562,-.1729864,-.19802845
10020621,-1.1468753,-.92180097,-1.2292763,-.49063179,-1.2765505
10020622,.05416812,-.095494024,-.49006179,.3118878,.37378487
10020623,-.047434427,.029973134,-.10368661,.15961087,-.18317236
10030724,1.6076102,1.487286,1.4098327,1.3651645,1.4274012
10030725,-.46035129,-.41275433,-.29579404,-.47432831,-.44242546
10030726,.04965058,1.207985,1.4145362,.83933777,-2.3445859
10030727,1.7386721,1.4745231,1.4360713,1.3151128,1.8142418
10040828,1.2691746,.80596197,.71008646,.79368776,1.881531
10040829,.98581254,1.1496437,1.2111943,.93382567,.38208678
10040830,1.4902828,1.3402352,1.3184042,1.1822239,1.3982716
10040931,1.4862287,1.2281251,1.2911816,1.0002701,1.6098979
10040932,.92032856,1.1330591,1.1084176,1.0056587,.24051712
10040933,1.5494429,1.3589213,1.2719861,1.2635068,1.5289177
11010101,,,,,
11010102,1.2704613,1.3298663,1.3393192,1.1419624,.80737841
11010103,1.1702472,.86993009,1.2518955,.37123123,1.4419659
11010204,-.77693999,-.80777812,-1.4321926,-.074970312,-.46034014
11010205,-.74686909,-.70735753,-1.0199119,-.29988492,-.60453147
11010206,-.25894517,-.40833694,-.75942397,-.0024563302,.14103967
11010207,-.95356345,-.51826382,-1.0949091,.12792577,-1.545125
11010308,-.64833695,-.55359679,-1.0512015,.018293459,-.63191324
11010309,-.96896362,-.82283294,-1.2964576,-.23879461,-.97316611
11010310,.070292763,-.0028401283,-.48479065,.4794915,.2355651
11020411,.896819,.87795311,.71978986,.91830635,.70600754
11020412,-.62508041,-.5050211,-.1207277,-.82154721,-.73022556
11020513,1.5383091,1.3544202,1.2130822,1.3140124,1.5111487
11020514,.0031282762,.47392547,.18675862,.69749761,-.93864757
11020515,.0042838072,.042183988,-.25135446,.33006188,-.053108867
11020516,.69793898,1.210235,1.165061,1.0930111,-.53258145
11030617,-.4189302,-.66626179,-1.4616547,.21853477,.25610143
11030618,-.03522744,.079801902,-.21197814,.36087355,-.23968372
11030619,-.58221656,-.56749451,-.9393084,-.11953016,-.4291715
11030720,-1.1546196,-.28159007,-.29012796,-.2352664,-2.6272883
11030721,-.33471441,.086332105,-.22540957,.38648912,-1.082402
11030824,-.22987607,-.029997895,-.36337754,.30740708,-.55238956
11040925,-.56214535,-.063453816,.25638911,-.37478206,-1.45293
11040926,-.14561316,-.031490587,-.32674021,.26798466,-.31833354
11041022,-.91437864,-.64095289,-1.3347834,.13888529,-1.1773643
11041023,-.51932919,-.61259371,-.99997145,-.14301378,-.16147083
11041027,-.54205537,-.39418179,-1.0055414,.27007198,-.65448868
11041128,-.17618002,-.056212489,-.26160091,.15671892,-.35911492
11051229,.26563197,.73310685,.65205503,.71578515,-.7546944
11051330,.75511664,.82546139,.87965351,.66050297,.40480787
11051331,1.1165138,1.0855973,.93846637,1.0870551,.89054328
11051332,.75647545,1.18004,1.1316389,1.0700949,-.30828384
12103115,-1.40496,-1.3224877,-1.2814338,-1.1860808,-1.1992115
12103116,-.68864423,-.70049542,-.94082206,-.36617127,-.46223357
12103117,-.83254218,-1.0684875,-1.314898,-.67869967,-.10932892
12103218,-.85734248,-.57775736,-.67367613,-.40431097,-1.1913465
12103219,-.52191108,-.5492487,-1.1618649,.13706955,-.28177592
12103220,.051787406,-.11729443,-.30510733,.086257868,.39679721
12214125,.95702946,.85353982,.78261298,.80993259,.91661429
12214126,-1.1107436,-.96201116,-1.0451154,-.74981743,-1.1103663
12214421,-.92677283,-.55912602,-.96950251,-.073721983,-1.3993316
12214422,-1.3495755,-1.3021926,-1.2888421,-1.1408056,-1.0850236
12214423,-.31485263,-.20410667,-.75517499,.37435013,-.41679144
12214424,-1.0449548,-.93107921,-1.2135307,-.52368891,-.97666162
12214527,.46961251,.46077111,.67957902,.18013369,.34582049
12214528,,,,,
12224229,1.4524612,1.3571489,1.3058664,1.2263196,1.2609257
12224230,1.4305251,1.2214794,1.3576715,.92138064,1.4636674
12231101,1.3150574,1.2651607,1.2824148,1.0781384,1.062699
12231102,1.2685897,1.3376062,1.4860029,1.00972,.77635545
12301203,-.19554047,.068114042,-.047089621,.17417768,-.67327726
12301204,1.1319561,.96434075,1.0002719,.79900748,1.1678567
12301205,1.0912151,1.0498139,1.0439781,.91477817,.88326091
12301206,1.1140928,1.2155373,1.2371792,1.030786,.60623878
12302107,.92705435,1.0148135,.92839539,.96505684,.5051592
12302108,-.70874596,-1.0188465,-1.2516035,-.64937353,.1317182
12302109,-2.078227,-1.7117505,-1.9545203,-1.2392858,-2.2513714
12302110,-1.0622431,-.80872494,-1.2410356,-.26789379,-1.2637335
